,timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,height,battery,barometer,time,agx,agy,agz
146,1589373400948,-2,0,0,0,0,0,64,67,79,50,94,-0.40,18,-39.00,0.00,-1027.00
147,1589373400953,-2,0,0,0,0,0,64,67,80,50,94,-0.16,18,-46.00,1.00,-1000.00
148,1589373400958,-2,0,0,0,0,0,64,67,81,50,94,0.00,18,-35.00,-9.00,-943.00
149,1589373400963,-2,0,0,0,0,0,64,67,81,50,94,-0.02,18,-22.00,-3.00,-981.00
150,1589373400967,-2,0,0,0,0,0,66,68,81,50,94,-0.31,18,-19.00,-11.00,-973.00
151,1589373400972,-2,0,0,0,0,0,66,68,82,50,94,-0.09,18,-39.00,-4.00,-992.00
152,1589373400977,-2,0,0,0,0,0,66,68,81,50,94,-0.03,19,-33.00,-17.00,-1001.00
153,1589373400982,-2,0,0,0,0,0,66,68,81,50,94,-0.07,19,-41.00,-12.00,-1013.00
154,1589373400987,-2,0,0,0,0,0,66,68,82,50,94,-0.13,19,-25.00,-2.00,-975.00
155,1589373400992,-2,0,0,0,0,0,66,68,82,50,94,0.01,19,-13.00,1.00,-1050.00
156,1589373400997,-2,0,0,0,0,0,66,68,83,50,94,-0.21,19,-47.00,-13.00,-1005.00
157,1589373401002,-2,0,0,0,0,0,66,68,83,50,94,-0.12,19,-7.00,-16.00,-965.00
158,1589373401006,-2,0,0,0,0,0,66,68,83,50,94,-0.09,19,-21.00,-8.00,-981.00
159,1589373401011,-2,0,0,0,0,0,66,68,83,50,94,-0.06,19,-25.00,1.00,-1031.00
160,1589373401017,-1,0,0,0,0,0,66,68,83,50,94,-0.18,19,-33.00,-4.00,-1009.00
161,1589373401022,-1,0,0,0,0,0,66,68,83,50,94,-0.18,19,-32.00,4.00,-1045.00
162,1589373401027,-2,0,0,0,0,0,66,68,83,50,94,-0.33,20,-3.00,-2.00,-993.00
163,1589373401031,-2,0,0,0,0,0,66,68,83,50,94,-0.16,20,-31.00,-12.00,-996.00
164,1589373401036,-2,0,0,0,0,0,66,68,83,50,94,-0.24,20,-25.00,-8.00,-1000.00
165,1589373401041,-2,0,0,0,0,0,66,68,83,50,94,-0.10,20,-9.00,-8.00,-1024.00
166,1589373401046,-2,1,0,0,0,0,66,68,83,50,94,0.18,20,-25.00,-12.00,-959.00
167,1589373401051,-1,0,0,0,0,0,66,68,83,50,94,-0.27,20,-23.00,-10.00,-964.00
168,1589373401056,-1,0,0,0,0,0,66,68,82,50,94,-0.30,20,-41.00,0.00,-1002.00
169,1589373401061,-1,0,0,0,0,0,66,68,82,50,94,-0.06,20,-14.00,-7.00,-994.00
170,1589373401066,-1,0,0,0,0,0,66,68,82,50,94,-0.32,20,-7.00,-18.00,-979.00
171,1589373401070,-1,0,0,0,0,0,66,68,82,50,94,-0.08,20,-15.00,-6.00,-1010.00
172,1589373401075,-1,0,0,0,0,0,66,68,82,50,94,-0.07,21,-26.00,-10.00,-1031.00
173,1589373401080,-1,0,0,0,0,0,66,68,82,50,94,-0.38,21,15.00,0.00,-974.00
174,1589373401085,0,0,0,0,0,0,66,68,82,50,94,-0.13,21,-33.00,-28.00,-988.00
175,1589373401090,-1,0,0,0,0,0,66,68,82,50,94,-0.11,21,4.00,-8.00,-978.00
176,1589373401095,-1,1,0,0,0,0,66,68,81,50,94,-0.44,21,-27.00,-31.00,-981.00
177,1589373401100,-1,0,0,0,0,0,66,68,81,50,94,0.04,21,-15.00,-17.00,-1013.00
178,1589373401105,-1,1,0,0,0,0,66,68,81,50,94,-0.23,21,-18.00,-20.00,-1024.00
179,1589373401110,-1,1,0,0,0,0,66,68,81,50,94,-0.42,21,-51.00,-32.00,-1070.00
180,1589373401115,-1,1,0,0,0,0,66,68,81,50,94,-0.53,21,-44.00,-37.00,-962.00
181,1589373401119,-1,1,0,0,0,0,66,68,82,50,94,-0.30,21,-35.00,2.00,-1051.00
182,1589373401124,-1,0,0,0,0,0,66,68,82,50,94,-0.42,22,-25.00,-33.00,-984.00
183,1589373401129,-1,1,0,0,0,0,66,68,81,50,94,0.01,22,-26.00,-20.00,-1002.00
184,1589373401134,-2,1,0,0,0,0,66,68,81,50,94,-0.43,22,-40.00,-6.00,-1015.00
185,1589373401139,-2,0,0,0,0,0,66,68,82,50,94,-0.20,22,-18.00,-9.00,-978.00
186,1589373401144,-2,0,0,0,0,0,66,68,82,50,94,-0.14,22,-47.00,-9.00,-991.00
187,1589373401149,-2,0,0,0,0,0,66,68,83,50,94,-0.44,22,-27.00,-10.00,-1015.00
188,1589373401154,-2,0,0,0,0,0,66,68,83,50,94,-0.04,22,-49.00,-6.00,-986.00
189,1589373401159,-2,0,0,0,0,0,66,68,82,50,94,-0.07,22,-53.00,-18.00,-1010.00
190,1589373401164,-3,0,0,0,0,0,66,69,82,50,94,-0.16,22,-38.00,-11.00,-985.00
191,1589373401169,-3,0,0,0,0,0,66,69,82,50,94,-0.38,22,-53.00,-5.00,-996.00
192,1589373401174,-3,0,0,0,0,0,66,69,82,50,94,0.18,23,-39.00,-37.00,-984.00
193,1589373401179,-3,1,0,0,0,0,66,69,81,50,94,0.03,23,-35.00,-22.00,-1001.00
194,1589373401184,-3,1,0,0,0,0,66,69,81,50,94,-0.40,23,-43.00,-39.00,-1041.00
195,1589373401189,-3,1,0,0,0,0,66,69,81,50,94,-0.15,23,-59.00,-25.00,-1011.00
196,1589373401194,-3,1,0,0,0,0,66,69,81,50,94,-0.37,23,-38.00,-20.00,-972.00
197,1589373401199,-3,1,0,0,0,0,66,69,82,50,94,-0.15,23,-59.00,-16.00,-973.00
